datetime,weather,temperature(C),feel_like(C),wind_speed(km/h),wind_direction,wind_gust(km/h),cloud(%),humidity(%),rain(mm),pressure
2015-01-14 15:00:00,Cloudy,3,4,3,ENE,3,81,22,0.0,1026
2015-01-14 16:00:00,Cloudy,3,4,3,ENE,3,81,22,0.0,1026
2015-01-14 17:00:00,Cloudy,3,4,3,ENE,3,81,22,0.0,1026
2015-01-14 18:00:00,Partly cloudy,1,0,5,NNE,10,48,28,0.0,1025
2015-01-14 19:00:00,Partly cloudy,1,0,5,NNE,10,48,28,0.0,1025
2015-01-14 20:00:00,Partly cloudy,1,0,5,NNE,10,48,28,0.0,1025
2015-01-14 21:00:00,Partly cloudy,0,-1,6,N,12,30,31,0.0,1025
2015-01-14 22:00:00,Partly cloudy,0,-1,6,N,12,30,31,0.0,1025
2015-01-14 23:00:00,Partly cloudy,0,-1,6,N,12,30,31,0.0,1025
2015-01-15 00:00:00,Clear,0,-1,7,N,14,14,39,0.0,1024
2015-01-15 01:00:00,Clear,0,-1,7,N,14,14,39,0.0,1024
2015-01-15 02:00:00,Clear,0,-1,7,N,14,14,39,0.0,1024
2015-01-15 03:00:00,Clear,0,-2,8,NNE,15,10,66,0.0,1023
2015-01-15 04:00:00,Clear,0,-2,8,NNE,15,10,66,0.0,1023
2015-01-15 05:00:00,Clear,0,-2,8,NNE,15,10,66,0.0,1023
2015-01-15 06:00:00,Sunny,-1,-2,8,NNE,13,11,77,0.0,1022
2015-01-15 07:00:00,Sunny,-1,-2,8,NNE,13,11,77,0.0,1022
2015-01-15 08:00:00,Sunny,-1,-2,8,NNE,13,11,77,0.0,1022
2015-01-15 09:00:00,Sunny,0,0,5,N,7,12,73,0.0,1023
2015-01-15 10:00:00,Sunny,0,0,5,N,7,12,73,0.0,1023
2015-01-15 11:00:00,Sunny,0,0,5,N,7,12,73,0.0,1023
2015-01-15 12:00:00,Sunny,3,3,5,NNE,5,24,62,0.0,1023
2015-01-15 13:00:00,Sunny,3,3,5,NNE,5,24,62,0.0,1023
2015-01-15 14:00:00,Sunny,3,3,5,NNE,5,24,62,0.0,1023
2015-01-15 15:00:00,Sunny,6,6,6,SW,7,8,56,0.0,1022
2015-01-15 16:00:00,Sunny,6,6,6,SW,7,8,56,0.0,1022
2015-01-15 17:00:00,Sunny,6,6,6,SW,7,8,56,0.0,1022
2015-01-15 18:00:00,Clear,0,0,6,W,13,9,83,0.0,1023
2015-01-15 19:00:00,Clear,0,0,6,W,13,9,83,0.0,1023
2015-01-15 20:00:00,Clear,0,0,6,W,13,9,83,0.0,1023
2015-01-15 21:00:00,Clear,-1,0,4,WSW,9,5,79,0.0,1023
2015-01-15 22:00:00,Clear,-1,0,4,WSW,9,5,79,0.0,1023
2015-01-15 23:00:00,Clear,-1,0,4,WSW,9,5,79,0.0,1023
2015-01-16 00:00:00,Clear,0,-1,8,SSW,14,4,76,0.0,1023
2015-01-16 01:00:00,Clear,0,-1,8,SSW,14,4,76,0.0,1023
2015-01-16 02:00:00,Clear,0,-1,8,SSW,14,4,76,0.0,1023
2015-01-16 03:00:00,Clear,0,-1,8,SSW,14,9,85,0.0,1022
2015-01-16 04:00:00,Clear,0,-1,8,SSW,14,9,85,0.0,1022
2015-01-16 05:00:00,Clear,0,-1,8,SSW,14,9,85,0.0,1022
2015-01-16 06:00:00,Light snow,1,-1,7,SSW,12,100,90,0.1,1021
2015-01-16 07:00:00,Light snow,1,-1,7,SSW,12,100,90,0.1,1021
2015-01-16 08:00:00,Light snow,1,-1,7,SSW,12,100,90,0.1,1021
2015-01-16 09:00:00,Overcast,1,-1,10,SSW,15,100,90,0.0,1021
2015-01-16 10:00:00,Overcast,1,-1,10,SSW,15,100,90,0.0,1021
2015-01-16 11:00:00,Overcast,1,-1,10,SSW,15,100,90,0.0,1021
2015-01-16 12:00:00,Heavy snow,2,-3,25,W,35,94,72,0.3,1019
2015-01-16 13:00:00,Heavy snow,2,-3,25,W,35,94,72,0.3,1019
2015-01-16 14:00:00,Heavy snow,2,-3,25,W,35,94,72,0.3,1019
2015-01-16 15:00:00,Overcast,2,-3,23,W,33,100,67,0.0,1018
2015-01-16 16:00:00,Overcast,2,-3,23,W,33,100,67,0.0,1018
2015-01-16 17:00:00,Overcast,2,-3,23,W,33,100,67,0.0,1018
2015-01-16 18:00:00,Moderate snow,0,-6,27,WNW,41,97,72,0.1,1018
2015-01-16 19:00:00,Moderate snow,0,-6,27,WNW,41,97,72,0.1,1018
2015-01-16 20:00:00,Moderate snow,0,-6,27,WNW,41,97,72,0.1,1018
2015-01-16 21:00:00,Partly cloudy,-2,-8,23,WNW,35,54,72,0.0,1019
2015-01-16 22:00:00,Partly cloudy,-2,-8,23,WNW,35,54,72,0.0,1019
2015-01-16 23:00:00,Partly cloudy,-2,-8,23,WNW,35,54,72,0.0,1019
2015-01-17 00:00:00,Clear,-4,-11,29,NW,43,3,65,0.0,1021
2015-01-17 01:00:00,Clear,-4,-11,29,NW,43,3,65,0.0,1021
2015-01-17 02:00:00,Clear,-4,-11,29,NW,43,3,65,0.0,1021
2015-01-17 03:00:00,Clear,-5,-12,24,WNW,34,0,48,0.0,1024
2015-01-17 04:00:00,Clear,-5,-12,24,WNW,34,0,48,0.0,1024
2015-01-17 05:00:00,Clear,-5,-12,24,WNW,34,0,48,0.0,1024
2015-01-17 06:00:00,Sunny,-6,-13,22,NW,32,0,41,0.0,1026
2015-01-17 07:00:00,Sunny,-6,-13,22,NW,32,0,41,0.0,1026
2015-01-17 08:00:00,Sunny,-6,-13,22,NW,32,0,41,0.0,1026
2015-01-17 09:00:00,Sunny,-6,-8,12,NW,13,0,41,0.0,1029
2015-01-17 10:00:00,Sunny,-6,-8,12,NW,13,0,41,0.0,1029
2015-01-17 11:00:00,Sunny,-6,-8,12,NW,13,0,41,0.0,1029
2015-01-17 12:00:00,Sunny,-4,-11,23,NW,28,0,35,0.0,1029
2015-01-17 13:00:00,Sunny,-4,-11,23,NW,28,0,35,0.0,1029
2015-01-17 14:00:00,Sunny,-4,-11,23,NW,28,0,35,0.0,1029
2015-01-17 15:00:00,Sunny,-3,-7,17,NW,19,0,35,0.0,1029
2015-01-17 16:00:00,Sunny,-3,-7,17,NW,19,0,35,0.0,1029
2015-01-17 17:00:00,Sunny,-3,-7,17,NW,19,0,35,0.0,1029
2015-01-17 18:00:00,Clear,-5,-6,11,NW,12,0,42,0.0,1030
2015-01-17 19:00:00,Clear,-5,-6,11,NW,12,0,42,0.0,1030
2015-01-17 20:00:00,Clear,-5,-6,11,NW,12,0,42,0.0,1030
2015-01-17 21:00:00,Clear,-5,-4,6,WNW,7,0,42,0.0,1031
2015-01-17 22:00:00,Clear,-5,-4,6,WNW,7,0,42,0.0,1031
2015-01-17 23:00:00,Clear,-5,-4,6,WNW,7,0,42,0.0,1031
2015-01-18 00:00:00,Clear,-6,-5,3,NW,5,5,47,0.0,1030
2015-01-18 01:00:00,Clear,-6,-5,3,NW,5,5,47,0.0,1030
2015-01-18 02:00:00,Clear,-6,-5,3,NW,5,5,47,0.0,1030
2015-01-18 03:00:00,Clear,-7,-3,1,ENE,1,2,50,0.0,1029
2015-01-18 04:00:00,Clear,-7,-3,1,ENE,1,2,50,0.0,1029
2015-01-18 05:00:00,Clear,-7,-3,1,ENE,1,2,50,0.0,1029
2015-01-18 06:00:00,Sunny,-6,-8,6,ESE,12,14,50,0.0,1028
2015-01-18 07:00:00,Sunny,-6,-8,6,ESE,12,14,50,0.0,1028
2015-01-18 08:00:00,Sunny,-6,-8,6,ESE,12,14,50,0.0,1028
2015-01-18 09:00:00,Sunny,-5,-7,8,ENE,10,15,47,0.0,1026
2015-01-18 10:00:00,Sunny,-5,-7,8,ENE,10,15,47,0.0,1026
2015-01-18 11:00:00,Sunny,-5,-7,8,ENE,10,15,47,0.0,1026
2015-01-18 12:00:00,Partly cloudy,-1,-4,9,SE,11,46,43,0.0,1023
2015-01-18 13:00:00,Partly cloudy,-1,-4,9,SE,11,46,43,0.0,1023
2015-01-18 14:00:00,Partly cloudy,-1,-4,9,SE,11,46,43,0.0,1023
2015-01-18 15:00:00,Overcast,0,-3,12,SE,17,100,60,0.0,1020
2015-01-18 16:00:00,Overcast,0,-3,12,SE,17,100,60,0.0,1020
2015-01-18 17:00:00,Overcast,0,-3,12,SE,17,100,60,0.0,1020
2015-01-18 18:00:00,Heavy snow,0,-4,14,SSE,23,100,86,0.9,1017
2015-01-18 19:00:00,Heavy snow,0,-4,14,SSE,23,100,86,0.9,1017
2015-01-18 20:00:00,Heavy snow,0,-4,14,SSE,23,100,86,0.9,1017
2015-01-18 21:00:00,Overcast,0,-3,9,S,15,100,93,0.0,1016
2015-01-18 22:00:00,Overcast,0,-3,9,S,15,100,93,0.0,1016
2015-01-18 23:00:00,Overcast,0,-3,9,S,15,100,93,0.0,1016
2015-01-19 00:00:00,Overcast,1,-4,25,W,44,94,82,0.0,1016
2015-01-19 01:00:00,Overcast,1,-4,25,W,44,94,82,0.0,1016
2015-01-19 02:00:00,Overcast,1,-4,25,W,44,94,82,0.0,1016
2015-01-19 03:00:00,Cloudy,0,-6,27,W,49,66,82,0.0,1017
2015-01-19 04:00:00,Cloudy,0,-6,27,W,49,66,82,0.0,1017
2015-01-19 05:00:00,Cloudy,0,-6,27,W,49,66,82,0.0,1017
2015-01-19 06:00:00,Sunny,-1,-6,18,WNW,33,11,80,0.0,1019
2015-01-19 07:00:00,Sunny,-1,-6,18,WNW,33,11,80,0.0,1019
2015-01-19 08:00:00,Sunny,-1,-6,18,WNW,33,11,80,0.0,1019
2015-01-19 09:00:00,Sunny,-1,-2,7,NW,9,13,76,0.0,1021
2015-01-19 10:00:00,Sunny,-1,-2,7,NW,9,13,76,0.0,1021
2015-01-19 11:00:00,Sunny,-1,-2,7,NW,9,13,76,0.0,1021
2015-01-19 12:00:00,Sunny,2,-3,20,WNW,24,4,44,0.0,1022
2015-01-19 13:00:00,Sunny,2,-3,20,WNW,24,4,44,0.0,1022
2015-01-19 14:00:00,Sunny,2,-3,20,WNW,24,4,44,0.0,1022
2015-01-19 15:00:00,Sunny,2,-3,24,WNW,32,0,43,0.0,1023
2015-01-19 16:00:00,Sunny,2,-3,24,WNW,32,0,43,0.0,1023
2015-01-19 17:00:00,Sunny,2,-3,24,WNW,32,0,43,0.0,1023
2015-01-19 18:00:00,Clear,-1,-5,17,NW,24,0,54,0.0,1025
2015-01-19 19:00:00,Clear,-1,-5,17,NW,24,0,54,0.0,1025
2015-01-19 20:00:00,Clear,-1,-5,17,NW,24,0,54,0.0,1025
2015-01-19 21:00:00,Clear,-3,-3,9,WNW,10,0,60,0.0,1027
2015-01-19 22:00:00,Clear,-3,-3,9,WNW,10,0,60,0.0,1027
2015-01-19 23:00:00,Clear,-3,-3,9,WNW,10,0,60,0.0,1027
2015-01-20 00:00:00,Clear,-3,-1,6,WNW,7,0,61,0.0,1027
2015-01-20 01:00:00,Clear,-3,-1,6,WNW,7,0,61,0.0,1027
2015-01-20 02:00:00,Clear,-3,-1,6,WNW,7,0,61,0.0,1027
2015-01-20 03:00:00,Clear,-4,2,1,ESE,1,0,60,0.0,1028
2015-01-20 04:00:00,Clear,-4,2,1,ESE,1,0,60,0.0,1028
2015-01-20 05:00:00,Clear,-4,2,1,ESE,1,0,60,0.0,1028
2015-01-20 06:00:00,Sunny,-4,-3,3,NE,4,13,59,0.0,1029
2015-01-20 07:00:00,Sunny,-4,-3,3,NE,4,13,59,0.0,1029
2015-01-20 08:00:00,Sunny,-4,-3,3,NE,4,13,59,0.0,1029
2015-01-20 09:00:00,Partly cloudy,-4,-3,1,E,2,33,54,0.0,1029
2015-01-20 10:00:00,Partly cloudy,-4,-3,1,E,2,33,54,0.0,1029
2015-01-20 11:00:00,Partly cloudy,-4,-3,1,E,2,33,54,0.0,1029
2015-01-20 12:00:00,Partly cloudy,-1,-2,4,ENE,4,46,44,0.0,1028
2015-01-20 13:00:00,Partly cloudy,-1,-2,4,ENE,4,46,44,0.0,1028
2015-01-20 14:00:00,Partly cloudy,-1,-2,4,ENE,4,46,44,0.0,1028
2015-01-20 15:00:00,Partly cloudy,1,1,3,ESE,4,53,42,0.0,1027
2015-01-20 16:00:00,Partly cloudy,1,1,3,ESE,4,53,42,0.0,1027
2015-01-20 17:00:00,Partly cloudy,1,1,3,ESE,4,53,42,0.0,1027
2015-01-20 18:00:00,Cloudy,-2,-3,4,ENE,9,84,58,0.0,1027
2015-01-20 19:00:00,Cloudy,-2,-3,4,ENE,9,84,58,0.0,1027
2015-01-20 20:00:00,Cloudy,-2,-3,4,ENE,9,84,58,0.0,1027
2015-01-20 21:00:00,Overcast,-1,-3,5,E,10,100,54,0.0,1027
2015-01-20 22:00:00,Overcast,-1,-3,5,E,10,100,54,0.0,1027
2015-01-20 23:00:00,Overcast,-1,-3,5,E,10,100,54,0.0,1027
2015-01-21 00:00:00,Overcast,-1,-3,5,E,11,99,54,0.0,1027
2015-01-21 01:00:00,Overcast,-1,-3,5,E,11,99,54,0.0,1027
2015-01-21 02:00:00,Overcast,-1,-3,5,E,11,99,54,0.0,1027
2015-01-21 03:00:00,Overcast,-1,-2,6,ESE,12,98,55,0.0,1026
2015-01-21 04:00:00,Overcast,-1,-2,6,ESE,12,98,55,0.0,1026
2015-01-21 05:00:00,Overcast,-1,-2,6,ESE,12,98,55,0.0,1026
2015-01-21 06:00:00,Overcast,-1,-2,4,E,8,98,59,0.0,1026
2015-01-21 07:00:00,Overcast,-1,-2,4,E,8,98,59,0.0,1026
2015-01-21 08:00:00,Overcast,-1,-2,4,E,8,98,59,0.0,1026
2015-01-21 09:00:00,Overcast,1,-1,6,ENE,11,92,53,0.0,1025
2015-01-21 10:00:00,Overcast,1,-1,6,ENE,11,92,53,0.0,1025
2015-01-21 11:00:00,Overcast,1,-1,6,ENE,11,92,53,0.0,1025
2015-01-21 12:00:00,Overcast,3,3,5,ENE,7,89,52,0.0,1023
2015-01-21 13:00:00,Overcast,3,3,5,ENE,7,89,52,0.0,1023
2015-01-21 14:00:00,Overcast,3,3,5,ENE,7,89,52,0.0,1023
2015-01-21 15:00:00,Cloudy,3,4,4,NE,6,79,67,0.0,1022
2015-01-21 16:00:00,Cloudy,3,4,4,NE,6,79,67,0.0,1022
2015-01-21 17:00:00,Cloudy,3,4,4,NE,6,79,67,0.0,1022
2015-01-21 18:00:00,Cloudy,1,0,5,NE,11,82,72,0.0,1021
2015-01-21 19:00:00,Cloudy,1,0,5,NE,11,82,72,0.0,1021
2015-01-21 20:00:00,Cloudy,1,0,5,NE,11,82,72,0.0,1021
2015-01-21 21:00:00,Overcast,0,0,3,N,7,100,75,0.0,1021
2015-01-21 22:00:00,Overcast,0,0,3,N,7,100,75,0.0,1021
2015-01-21 23:00:00,Overcast,0,0,3,N,7,100,75,0.0,1021
2015-01-22 00:00:00,Cloudy,1,-1,8,N,15,77,69,0.0,1020
2015-01-22 01:00:00,Cloudy,1,-1,8,N,15,77,69,0.0,1020
2015-01-22 02:00:00,Cloudy,1,-1,8,N,15,77,69,0.0,1020
2015-01-22 03:00:00,Partly cloudy,0,-2,8,NNE,15,50,75,0.0,1020
2015-01-22 04:00:00,Partly cloudy,0,-2,8,NNE,15,50,75,0.0,1020
2015-01-22 05:00:00,Partly cloudy,0,-2,8,NNE,15,50,75,0.0,1020
2015-01-22 06:00:00,Overcast,-1,-4,10,N,19,91,83,0.0,1020
2015-01-22 07:00:00,Overcast,-1,-4,10,N,19,91,83,0.0,1020
2015-01-22 08:00:00,Overcast,-1,-4,10,N,19,91,83,0.0,1020
2015-01-22 09:00:00,Partly cloudy,0,-2,7,NNE,11,46,76,0.0,1020
2015-01-22 10:00:00,Partly cloudy,0,-2,7,NNE,11,46,76,0.0,1020
2015-01-22 11:00:00,Partly cloudy,0,-2,7,NNE,11,46,76,0.0,1020
2015-01-22 12:00:00,Partly cloudy,4,1,11,N,13,45,65,0.0,1020
2015-01-22 13:00:00,Partly cloudy,4,1,11,N,13,45,65,0.0,1020
2015-01-22 14:00:00,Partly cloudy,4,1,11,N,13,45,65,0.0,1020
2015-01-22 15:00:00,Partly cloudy,6,6,1,ENE,2,45,61,0.0,1020
2015-01-22 16:00:00,Partly cloudy,6,6,1,ENE,2,45,61,0.0,1020
2015-01-22 17:00:00,Partly cloudy,6,6,1,ENE,2,45,61,0.0,1020
2015-01-22 18:00:00,Partly cloudy,1,0,7,NW,14,52,81,0.0,1020
2015-01-22 19:00:00,Partly cloudy,1,0,7,NW,14,52,81,0.0,1020
2015-01-22 20:00:00,Partly cloudy,1,0,7,NW,14,52,81,0.0,1020
2015-01-22 21:00:00,Partly cloudy,0,-1,4,N,8,54,87,0.0,1021
2015-01-22 22:00:00,Partly cloudy,0,-1,4,N,8,54,87,0.0,1021
2015-01-22 23:00:00,Partly cloudy,0,-1,4,N,8,54,87,0.0,1021
2015-01-23 00:00:00,Clear,0,0,6,NE,10,4,85,0.0,1022
2015-01-23 01:00:00,Clear,0,0,6,NE,10,4,85,0.0,1022
2015-01-23 02:00:00,Clear,0,0,6,NE,10,4,85,0.0,1022
2015-01-23 03:00:00,Partly cloudy,-1,-2,5,E,10,49,82,0.0,1022
2015-01-23 04:00:00,Partly cloudy,-1,-2,5,E,10,49,82,0.0,1022
2015-01-23 05:00:00,Partly cloudy,-1,-2,5,E,10,49,82,0.0,1022
2015-01-23 06:00:00,Partly cloudy,-2,-2,4,E,8,40,82,0.0,1022
2015-01-23 07:00:00,Partly cloudy,-2,-2,4,E,8,40,82,0.0,1022
2015-01-23 08:00:00,Partly cloudy,-2,-2,4,E,8,40,82,0.0,1022
2015-01-23 09:00:00,Partly cloudy,0,-1,5,SE,7,49,69,0.0,1023
2015-01-23 10:00:00,Partly cloudy,0,-1,5,SE,7,49,69,0.0,1023
2015-01-23 11:00:00,Partly cloudy,0,-1,5,SE,7,49,69,0.0,1023
2015-01-23 12:00:00,Partly cloudy,3,1,9,SSW,10,48,65,0.0,1022
2015-01-23 13:00:00,Partly cloudy,3,1,9,SSW,10,48,65,0.0,1022
2015-01-23 14:00:00,Partly cloudy,3,1,9,SSW,10,48,65,0.0,1022
2015-01-23 15:00:00,Partly cloudy,3,1,12,SW,15,32,66,0.0,1022
2015-01-23 16:00:00,Partly cloudy,3,1,12,SW,15,32,66,0.0,1022
2015-01-23 17:00:00,Partly cloudy,3,1,12,SW,15,32,66,0.0,1022
2015-01-23 18:00:00,Clear,0,-2,10,WSW,16,6,77,0.0,1022
2015-01-23 19:00:00,Clear,0,-2,10,WSW,16,6,77,0.0,1022
2015-01-23 20:00:00,Clear,0,-2,10,WSW,16,6,77,0.0,1022
2015-01-23 21:00:00,Clear,-2,1,3,SSE,4,3,77,0.0,1023
2015-01-23 22:00:00,Clear,-2,1,3,SSE,4,3,77,0.0,1023
2015-01-23 23:00:00,Clear,-2,1,3,SSE,4,3,77,0.0,1023
2015-01-24 00:00:00,Partly cloudy,-1,-2,4,SSE,9,34,74,0.0,1024
2015-01-24 01:00:00,Partly cloudy,-1,-2,4,SSE,9,34,74,0.0,1024
2015-01-24 02:00:00,Partly cloudy,-1,-2,4,SSE,9,34,74,0.0,1024
2015-01-24 03:00:00,Cloudy,1,0,5,S,8,86,71,0.0,1025
2015-01-24 04:00:00,Cloudy,1,0,5,S,8,86,71,0.0,1025
2015-01-24 05:00:00,Cloudy,1,0,5,S,8,86,71,0.0,1025
2015-01-24 06:00:00,Partly cloudy,1,0,5,SE,9,61,75,0.0,1025
2015-01-24 07:00:00,Partly cloudy,1,0,5,SE,9,61,75,0.0,1025
2015-01-24 08:00:00,Partly cloudy,1,0,5,SE,9,61,75,0.0,1025
2015-01-24 09:00:00,Partly cloudy,1,0,8,SE,11,47,70,0.0,1026
2015-01-24 10:00:00,Partly cloudy,1,0,8,SE,11,47,70,0.0,1026
2015-01-24 11:00:00,Partly cloudy,1,0,8,SE,11,47,70,0.0,1026
2015-01-24 12:00:00,Sunny,5,3,9,SW,11,19,60,0.0,1026
2015-01-24 13:00:00,Sunny,5,3,9,SW,11,19,60,0.0,1026
2015-01-24 14:00:00,Sunny,5,3,9,SW,11,19,60,0.0,1026
2015-01-24 15:00:00,Sunny,6,5,10,W,12,11,60,0.0,1026
2015-01-24 16:00:00,Sunny,6,5,10,W,12,11,60,0.0,1026
2015-01-24 17:00:00,Sunny,6,5,10,W,12,11,60,0.0,1026
2015-01-24 18:00:00,Clear,1,3,4,W,7,4,85,0.0,1027
2015-01-24 19:00:00,Clear,1,3,4,W,7,4,85,0.0,1027
2015-01-24 20:00:00,Clear,1,3,4,W,7,4,85,0.0,1027
2015-01-24 21:00:00,Overcast,0,1,2,E,4,93,77,0.0,1028
2015-01-24 22:00:00,Overcast,0,1,2,E,4,93,77,0.0,1028
2015-01-24 23:00:00,Overcast,0,1,2,E,4,93,77,0.0,1028
2015-01-25 00:00:00,Clear,1,1,4,ESE,9,21,73,0.0,1028
2015-01-25 01:00:00,Clear,1,1,4,ESE,9,21,73,0.0,1028
2015-01-25 02:00:00,Clear,1,1,4,ESE,9,21,73,0.0,1028
2015-01-25 03:00:00,Clear,0,1,4,E,7,17,72,0.0,1028
2015-01-25 04:00:00,Clear,0,1,4,E,7,17,72,0.0,1028
2015-01-25 05:00:00,Clear,0,1,4,E,7,17,72,0.0,1028
2015-01-25 06:00:00,Sunny,0,0,6,E,10,13,72,0.0,1027
2015-01-25 07:00:00,Sunny,0,0,6,E,10,13,72,0.0,1027
2015-01-25 08:00:00,Sunny,0,0,6,E,10,13,72,0.0,1027
2015-01-25 09:00:00,Partly cloudy,2,0,9,ESE,14,56,59,0.0,1027
2015-01-25 10:00:00,Partly cloudy,2,0,9,ESE,14,56,59,0.0,1027
2015-01-25 11:00:00,Partly cloudy,2,0,9,ESE,14,56,59,0.0,1027
2015-01-25 12:00:00,Overcast,3,1,9,ESE,12,100,54,0.0,1025
2015-01-25 13:00:00,Overcast,3,1,9,ESE,12,100,54,0.0,1025
2015-01-25 14:00:00,Overcast,3,1,9,ESE,12,100,54,0.0,1025
2015-01-25 15:00:00,Overcast,2,-1,12,E,18,100,75,0.0,1024
2015-01-25 16:00:00,Overcast,2,-1,12,E,18,100,75,0.0,1024
2015-01-25 17:00:00,Overcast,2,-1,12,E,18,100,75,0.0,1024
2015-01-25 18:00:00,Moderate rain,1,-1,10,ENE,17,100,84,2.8,1023
2015-01-25 19:00:00,Moderate rain,1,-1,10,ENE,17,100,84,2.8,1023
2015-01-25 20:00:00,Moderate rain,1,-1,10,ENE,17,100,84,2.8,1023
2015-01-25 21:00:00,Overcast,1,-1,8,ENE,13,100,91,0.0,1022
2015-01-25 22:00:00,Overcast,1,-1,8,ENE,13,100,91,0.0,1022
2015-01-25 23:00:00,Overcast,1,-1,8,ENE,13,100,91,0.0,1022
2015-01-26 00:00:00,Light rain,2,0,7,ENE,12,100,94,1.7,1021
2015-01-26 01:00:00,Light rain,2,0,7,ENE,12,100,94,1.7,1021
2015-01-26 02:00:00,Light rain,2,0,7,ENE,12,100,94,1.7,1021
2015-01-26 03:00:00,Mist,2,1,7,ENE,13,100,95,0.0,1020
2015-01-26 04:00:00,Mist,2,1,7,ENE,13,100,95,0.0,1020
2015-01-26 05:00:00,Mist,2,1,7,ENE,13,100,95,0.0,1020
2015-01-26 06:00:00,Mist,2,1,6,NNE,11,100,95,0.0,1020
2015-01-26 07:00:00,Mist,2,1,6,NNE,11,100,95,0.0,1020
2015-01-26 08:00:00,Mist,2,1,6,NNE,11,100,95,0.0,1020
2015-01-26 09:00:00,Mist,3,2,5,N,8,81,94,0.0,1021
2015-01-26 10:00:00,Mist,3,2,5,N,8,81,94,0.0,1021
2015-01-26 11:00:00,Mist,3,2,5,N,8,81,94,0.0,1021
2015-01-26 12:00:00,Partly cloudy,6,6,4,NNW,5,40,82,0.0,1020
2015-01-26 13:00:00,Partly cloudy,6,6,4,NNW,5,40,82,0.0,1020
2015-01-26 14:00:00,Partly cloudy,6,6,4,NNW,5,40,82,0.0,1020
2015-01-26 15:00:00,Partly cloudy,6,3,17,WNW,22,41,76,0.0,1020
2015-01-26 16:00:00,Partly cloudy,6,3,17,WNW,22,41,76,0.0,1020
2015-01-26 17:00:00,Partly cloudy,6,3,17,WNW,22,41,76,0.0,1020
2015-01-26 18:00:00,Partly cloudy,3,0,11,NW,19,32,79,0.0,1021
2015-01-26 19:00:00,Partly cloudy,3,0,11,NW,19,32,79,0.0,1021
2015-01-26 20:00:00,Partly cloudy,3,0,11,NW,19,32,79,0.0,1021
2015-01-26 21:00:00,Partly cloudy,0,-2,8,WNW,14,37,85,0.0,1021
2015-01-26 22:00:00,Partly cloudy,0,-2,8,WNW,14,37,85,0.0,1021
2015-01-26 23:00:00,Partly cloudy,0,-2,8,WNW,14,37,85,0.0,1021
2015-01-27 00:00:00,Partly cloudy,0,-5,15,WNW,23,46,85,0.0,1022
2015-01-27 01:00:00,Partly cloudy,0,-5,15,WNW,23,46,85,0.0,1022
2015-01-27 02:00:00,Partly cloudy,0,-5,15,WNW,23,46,85,0.0,1022
2015-01-27 03:00:00,Clear,-2,-7,19,NW,27,6,70,0.0,1023
2015-01-27 04:00:00,Clear,-2,-7,19,NW,27,6,70,0.0,1023
2015-01-27 05:00:00,Clear,-2,-7,19,NW,27,6,70,0.0,1023
2015-01-27 06:00:00,Sunny,-4,-7,13,NW,15,3,53,0.0,1024
2015-01-27 07:00:00,Sunny,-4,-7,13,NW,15,3,53,0.0,1024
2015-01-27 08:00:00,Sunny,-4,-7,13,NW,15,3,53,0.0,1024
2015-01-27 09:00:00,Sunny,-5,-4,8,WNW,10,0,44,0.0,1025
2015-01-27 10:00:00,Sunny,-5,-4,8,WNW,10,0,44,0.0,1025
2015-01-27 11:00:00,Sunny,-5,-4,8,WNW,10,0,44,0.0,1025
2015-01-27 12:00:00,Sunny,-3,-5,13,WNW,15,0,37,0.0,1025
2015-01-27 13:00:00,Sunny,-3,-5,13,WNW,15,0,37,0.0,1025
2015-01-27 14:00:00,Sunny,-3,-5,13,WNW,15,0,37,0.0,1025
2015-01-27 15:00:00,Sunny,-2,-4,13,WNW,15,0,36,0.0,1025
2015-01-27 16:00:00,Sunny,-2,-4,13,WNW,15,0,36,0.0,1025
2015-01-27 17:00:00,Sunny,-2,-4,13,WNW,15,0,36,0.0,1025
2015-01-27 18:00:00,Clear,-5,-7,13,NW,15,0,45,0.0,1025
2015-01-27 19:00:00,Clear,-5,-7,13,NW,15,0,45,0.0,1025
2015-01-27 20:00:00,Clear,-5,-7,13,NW,15,0,45,0.0,1025
2015-01-27 21:00:00,Clear,-6,-6,8,WNW,9,0,44,0.0,1026
2015-01-27 22:00:00,Clear,-6,-6,8,WNW,9,0,44,0.0,1026
2015-01-27 23:00:00,Clear,-6,-6,8,WNW,9,0,44,0.0,1026
2015-01-28 00:00:00,Clear,-7,-9,12,NW,13,0,41,0.0,1027
2015-01-28 01:00:00,Clear,-7,-9,12,NW,13,0,41,0.0,1027
2015-01-28 02:00:00,Clear,-7,-9,12,NW,13,0,41,0.0,1027
2015-01-28 03:00:00,Clear,-9,-9,10,NNW,12,0,46,0.0,1028
2015-01-28 04:00:00,Clear,-9,-9,10,NNW,12,0,46,0.0,1028
2015-01-28 05:00:00,Clear,-9,-9,10,NNW,12,0,46,0.0,1028
2015-01-28 06:00:00,Sunny,-9,-13,9,NNW,11,6,51,0.0,1029
2015-01-28 07:00:00,Sunny,-9,-13,9,NNW,11,6,51,0.0,1029
2015-01-28 08:00:00,Sunny,-9,-13,9,NNW,11,6,51,0.0,1029
2015-01-28 09:00:00,Partly cloudy,-9,-12,7,NNE,8,32,52,0.0,1030
2015-01-28 10:00:00,Partly cloudy,-9,-12,7,NNE,8,32,52,0.0,1030
